,date,Gpp,PsnNet
588,2013-10-24,0.022712121212121208,0.01999641873278237
589,2013-11-01,0.024596143250688703,0.021341873278236913
590,2013-11-09,0.018726446280991734,0.016396418732782372
591,2013-11-17,0.01925785123966942,0.01679586776859504
592,2013-11-25,0.014277961432506888,0.01276611570247934
593,2013-12-03,0.017156749311294767,0.014876859504132232
594,2013-12-11,0.012346280991735539,0.010931129476584022
595,2013-12-19,0.009565289256198348,0.008361707988980716
596,2013-12-27,0.00194435261707989,0.0014820936639118455
597,2014-01-01,0.011098898071625344,0.010023691460055096
598,2014-01-09,0.011209641873278237,0.009870523415977963
599,2014-01-17,0.012269696969696969,0.01105702479338843
600,2014-01-25,0.009772727272727271,0.008817079889807162
601,2014-02-02,0.016090082644628103,0.014053168044077136
602,2014-02-10,0.015384022038567495,0.013474655647382922
603,2014-02-18,0.017248760330578514,0.01486749311294766
604,2014-02-26,0.018342699724517908,0.01597741046831956
605,2014-03-06,0.017848760330578514,0.015767493112947655
606,2014-03-14,0.012192561983471075,0.010739669421487604
607,2014-03-22,0.015560606060606061,0.01330192837465565
608,2014-03-30,0.016319834710743802,0.01382451790633609
609,2014-04-07,0.013468595041322315,0.01174104683195592
610,2014-04-15,0.015286225895316804,0.013002203856749312
611,2014-04-23,0.014508815426997248,0.011508539944903584
612,2014-05-01,0.008007438016528926,0.006531680440771351
613,2014-05-09,0.018681818181818178,0.015969421487603306
614,2014-05-17,0.013580716253443528,0.011888429752066117
615,2014-05-25,0.011252341597796147,0.00946831955922865
616,2014-06-02,0.021984297520661156,0.019532782369146007
617,2014-06-10,0.023396969696969697,0.019457300275482092
618,2014-06-18,0.009438842975206613,0.007467493112947659
619,2014-06-26,0.016955371900826445,0.014294765840220387
620,2014-07-04,0.027896694214876033,0.023778787878787882
621,2014-07-12,0.030091184573002756,0.026258126721763083
622,2014-07-20,0.03409504132231405,0.029767768595041322
623,2014-07-28,0.0371129476584022,0.03214793388429753
624,2014-08-05,0.03104765840220386,0.025885950413223138
625,2014-08-13,0.03194628099173554,0.026609366391184577
626,2014-08-21,0.03824325068870524,0.03331542699724518
627,2014-08-29,0.028195041322314048,0.023477134986225893
628,2014-09-06,0.03991625344352617,0.034826721763085405
629,2014-09-14,0.027617079889807168,0.02361487603305786
630,2014-09-22,0.03180881542699724,0.028038842975206615
631,2014-09-30,0.02041625344352617,0.016741046831955923
632,2014-10-08,0.0272267217630854,0.023531404958677685
633,2014-10-16,0.025931129476584026,0.022379889807162538
634,2014-10-24,0.026639669421487606,0.023459228650137744
635,2014-11-01,0.019571900826446283,0.017424242424242425
636,2014-11-09,0.009656749311294765,0.00863801652892562
637,2014-11-17,0.0163435261707989,0.013971900826446282
638,2014-11-25,0.013810192837465565,0.0121
639,2014-12-03,0.014455371900826446,0.01270771349862259
640,2014-12-11,0.011660055096418733,0.010151790633608817
641,2014-12-19,0.012110468319559229,0.010449035812672178
642,2014-12-27,0.009005234159779616,0.007788980716253443
643,2015-01-01,0.006128650137741047,0.005083746556473829
644,2015-01-09,0.008226170798898072,0.007364462809917356
645,2015-01-17,0.014390909090909091,0.012599173553719008
646,2015-01-25,0.009971349862258953,0.008900550964187329
647,2015-02-02,0.012296143250688707,0.010984022038567494
648,2015-02-10,0.005750413223140497,0.0050206611570247925
649,2015-02-18,0.015850964187327825,0.013898898071625346
650,2015-02-26,0.014637465564738291,0.013017079889807166
651,2015-03-06,0.010722038567493113,0.009436363636363637
652,2015-03-14,0.012595592286501376,0.01084573002754821
653,2015-03-22,0.019876308539944907,0.017438016528925623
654,2015-03-30,0.024666666666666663,0.021223415977961433
655,2015-04-07,0.02431322314049587,0.02077658402203857
656,2015-04-15,0.026446005509641872,0.022131955922865015
657,2015-04-23,0.01821046831955923,0.014789531680440771
658,2015-05-01,0.021734986225895318,0.01776556473829201
659,2015-05-09,0.027708539944903583,0.02244573002754821
660,2015-05-17,0.032655096418732786,0.025468044077134988
